group_type,group,group_order,threshold,appearance_number,appearance_stage,comparison,comparison_label,left_model,right_model,metric,metric_definition,appearances,players,matches,positive_delta_means,point_estimate,ci_lower,ci_upper,bootstrap_type,bootstrap_replications,cluster_variable,clusters,small_sample_warning
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,91,91,91,Adaptive-K Elo better,-0.00242800541018,-0.0109354954867,0.00734627570825,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,91,91,91,Adaptive-K Elo better,-0.00856333982682,-0.0273428609703,0.0124965620765,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,91,91,91,Adaptive-K Elo better,-0.010989010989,-0.0659340659341,0.043956043956,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,91,91,91,Glicko low inflation better,0.00706433207244,-0.01023943603,0.0242914443048,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,91,91,91,Glicko low inflation better,0.0153528269568,-0.0283925367167,0.0574574317045,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_15,15,,15,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,91,91,91,Glicko low inflation better,0.032967032967,-0.010989010989,0.0769230769231,player_cluster,2000,player_id,91,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,84,84,81,Glicko low inflation better,0.0210121978925,-0.00438045155824,0.0460392076726,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,84,84,81,Glicko low inflation better,0.0513651331746,-0.00671783230742,0.107047772184,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,84,84,81,Glicko low inflation better,0.0595238095238,-0.0238095238095,0.142857142857,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,84,84,81,Adaptive-K Elo better,-0.00983362705621,-0.0178872641267,-0.00231250229381,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,84,84,81,Adaptive-K Elo better,-0.0247263950773,-0.0425979993768,-0.00820643881447,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,84,84,81,Adaptive-K Elo better,-0.047619047619,-0.119047619048,0.0238095238095,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,84,84,81,Glicko low inflation better,0.00684871374696,-0.008523653418,0.0211645255829,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,84,84,81,Glicko low inflation better,0.0161452788174,-0.016133044398,0.0506453464053,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_16,16,,16,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,84,84,81,Glicko low inflation better,0.047619047619,-0.0238095238095,0.119047619048,player_cluster,2000,player_id,84,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,79,79,79,Glicko low inflation better,-0.00697712735433,-0.0311439276193,0.0161402223142,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,79,79,79,Glicko low inflation better,-0.0267406041386,-0.0996107809118,0.0378796991235,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,79,79,79,Glicko low inflation better,-0.0506329113924,-0.139240506329,0.0379746835443,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,79,79,79,Adaptive-K Elo better,-0.00813741056354,-0.0149730663728,-0.00168854836505,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,79,79,79,Adaptive-K Elo better,-0.022369614834,-0.0367809963431,-0.00710066958621,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,79,79,79,Adaptive-K Elo better,0,-0.0506329113924,0.0506329113924,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,79,79,79,Glicko low inflation better,-0.0029643193606,-0.0149346712775,0.00878453610663,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,79,79,79,Glicko low inflation better,-0.00758501634418,-0.0378597642616,0.0216102636402,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_17,17,,17,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,79,79,79,Glicko low inflation better,-0.0379746835443,-0.101265822785,0.0253164556962,player_cluster,2000,player_id,79,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,73,73,73,Glicko low inflation better,0.000728600086305,-0.0225965198146,0.0250877440004,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,73,73,73,Glicko low inflation better,0.00653183655772,-0.0584673914977,0.0646418989641,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,73,73,73,Glicko low inflation better,0,-0.0684931506849,0.0684931506849,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,73,73,73,Adaptive-K Elo better,-0.00100539991254,-0.0126616263331,0.0117294355218,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,73,73,73,Adaptive-K Elo better,-0.00372021337435,-0.0322886759882,0.0282293254661,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,73,73,73,Adaptive-K Elo better,0.013698630137,-0.027397260274,0.0684931506849,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,73,73,73,Glicko low inflation better,-0.00652568514902,-0.022201614264,0.00731020093975,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,73,73,73,Glicko low inflation better,-0.0174868229706,-0.0568835582242,0.01931518617,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_18,18,,18,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,73,73,73,Glicko low inflation better,-0.013698630137,-0.041095890411,0,player_cluster,2000,player_id,73,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,77,77,77,Glicko low inflation better,-0.015389067617,-0.039459640545,0.00885150719218,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,77,77,77,Glicko low inflation better,-0.0297872874352,-0.090913828232,0.0255861368189,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,77,77,77,Glicko low inflation better,-0.012987012987,-0.0909090909091,0.0649350649351,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,77,77,77,Adaptive-K Elo better,-0.00458750433438,-0.0131594593163,0.00352015425355,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,77,77,77,Adaptive-K Elo better,-0.0141437883538,-0.0336288334999,0.00532068742435,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,77,77,77,Adaptive-K Elo better,0,-0.0519480519481,0.0519480519481,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,77,77,77,Glicko low inflation better,0.0196589382152,0.00496470545107,0.0340402867439,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,77,77,77,Glicko low inflation better,0.0486400873971,0.0145350542367,0.0812152795538,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_19,19,,19,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,77,77,77,Glicko low inflation better,0.0779220779221,0,0.155844155844,player_cluster,2000,player_id,77,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,80,80,80,Glicko low inflation better,0.00618249987163,-0.014820069849,0.0266647323193,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,80,80,80,Glicko low inflation better,0.00276069667681,-0.0613355298361,0.0586704835929,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_Glicko_low_fixed,Validation-best Elo - Glicko low inflation,Validation_best_Elo,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,80,80,80,Glicko low inflation better,-0.0125,-0.0625,0.0375,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_brier,left_model_brier - right_model_brier,80,80,80,Adaptive-K Elo better,-0.00828374664773,-0.0156366191836,-0.000922141691125,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_log_loss,left_model_log_loss - right_model_log_loss,80,80,80,Adaptive-K Elo better,-0.0201214191454,-0.0362587860017,-0.00365478071687,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Validation_best_Elo_minus_best_AdaptiveK,Validation-best Elo - Adaptive-K Elo,Validation_best_Elo,best_AdaptiveK,delta_accuracy,right_model_accuracy - left_model_accuracy,80,80,80,Adaptive-K Elo better,0,-0.0375,0.0375,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_brier,left_model_brier - right_model_brier,80,80,80,Glicko low inflation better,0.0147246832045,0.00130983530157,0.0288556755847,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_log_loss,left_model_log_loss - right_model_log_loss,80,80,80,Glicko low inflation better,0.0369981587663,0.00644508737816,0.0682691097509,player_cluster,2000,player_id,80,False
exact_appearance_number,appearance_20,20,,20,,Glicko_C0_fixed_minus_Glicko_low_fixed,Glicko C0 - Glicko low inflation,Glicko_C0_fixed,Glicko_low_fixed,delta_accuracy,right_model_accuracy - left_model_accuracy,80,80,80,Glicko low inflation better,0,-0.0625,0.0625,player_cluster,2000,player_id,80,False
